tweetID,tweet,userID,username,userURL,time,tweetURL
398652476129169408,&lt;3 http://t.co/WrXshnDOl9,513026872,Joyceeevb,,Fri Nov 08 03:25:31 +0000 2013,https://twitter.com/Joyceeevb/status/398652476129169408
398652476615704576,RT @ABSCBNNews: RT @Jok_Magistrado: #YolandaPH toppled billboard and uprooted Gemelina Tree in Iriga City http://t.co/SMQPtHfthg,452964539,katteeny,http://placetostay.livejournal.com,Fri Nov 08 03:25:31 +0000 2013,https://twitter.com/katteeny/status/398652476615704576
398652476427358208,“@CatalystLeader: RT @ConvoyofHope: People of the #Philippines need our prayers but will also need our help. http://t.co/kM6ft5SrY2 #Haiyan”,14570520,franktan,,Fri Nov 08 03:25:31 +0000 2013,https://twitter.com/franktan/status/398652476427358208
398652478993879040,RT @PTVph: PAGASA: #YolandaPH will exit the PHL landmass this evening between 8pm-10pm towards the West PHL Sea.,62760117,POTsessions,https://www.facebook.com/POTSessions,Fri Nov 08 03:25:32 +0000 2013,https://twitter.com/POTsessions/status/398652478993879040
398652480453505025,#YolandaPH Roofings of the houses fly over as #YolandaPH hammers Philippines.,474785717,markleohapitan,http://markleohapitan.blogspot.com,Fri Nov 08 03:25:32 +0000 2013,https://twitter.com/markleohapitan/status/398652480453505025
398652480646414339,"“@ANCALERTS: PAGASA: #YolandaPH now moving faster at 40kph, moving west northwest.”",914890189,leilu24,,Fri Nov 08 03:25:32 +0000 2013,https://twitter.com/leilu24/status/398652480646414339
398652481804046336,“@PTVph: PAGASA: #YolandaPH will exit the PHL landmass this evening between 8pm-10pm towards the West PHL Sea.”,63463692,NewsEverywhere_,,Fri Nov 08 03:25:32 +0000 2013,https://twitter.com/NewsEverywhere_/status/398652481804046336
398652484542922752,"RT @ABSCBNNews: PHOTO: #YolandaPH Forecast track (@ANCALERTS) http://t.co/ePjJIeEp95
PAGASA: By 2 p.m. Saturday, 'Yolanda' will be out of P…",562320315,Leyshiee,http://www.facebook.com/profile.php?id=100000387619124,Fri Nov 08 03:25:33 +0000 2013,https://twitter.com/Leyshiee/status/398652484542922752
398652484740067328,Screwed screen protector 😶,294653852,CamsBundoc,http://facebook.com/camsbundoc,Fri Nov 08 03:25:33 +0000 2013,https://twitter.com/CamsBundoc/status/398652484740067328
398652485356634112,RT @bbcweather: #Haiyan is one of the most powerful storms on record. It made landfall with gusts of wind in the region of 190mph. Alex D.,1917982147,GreatBritainUSA,,Fri Nov 08 03:25:33 +0000 2013,https://twitter.com/GreatBritainUSA/status/398652485356634112
398652485583126529,RT @KristieKenney: My thoughts and prayers are with my Filipino friends now facing super storm #YolandaPH.  Stay safe and stay strong.,7815612,hellorarar,http://ask.fm/hellorarar,Fri Nov 08 03:25:33 +0000 2013,https://twitter.com/hellorarar/status/398652485583126529
398652485738311681,RT @ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,732729757,fthcayanan,https://soundcloud.com/fthcayanan,Fri Nov 08 03:25:33 +0000 2013,https://twitter.com/fthcayanan/status/398652485738311681
398652486841417728,Jwu. Had a bad dream i had to kill.,221342679,jawwol,http://facebook.com/jarelleroman,Fri Nov 08 03:25:34 +0000 2013,https://twitter.com/jawwol/status/398652486841417728
398652486997016577,DEADLY #climatechange RT @GeorgieBC: Satellite Photo of typhoon #haiyan - one of the strongest storms ever recorded http://t.co/bkP7JHZadL,18447907,DemocrWatchdog,http://www.democracynow.org,Fri Nov 08 03:25:34 +0000 2013,https://twitter.com/DemocrWatchdog/status/398652486997016577
398652487949119489,RT @WeatherDecTech: A comparison between land-falling Hurricane #Katrina vs. Super Typhoon #Haiyan. http://t.co/kRcoxAAzPp,1544242056,Scott_Jorss,,Fri Nov 08 03:25:34 +0000 2013,https://twitter.com/Scott_Jorss/status/398652487949119489
398652490150727680,RT @ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,1285843003,aislennggg,http://aislinnvillaraza.tumblr.com,Fri Nov 08 03:25:34 +0000 2013,https://twitter.com/aislennggg/status/398652490150727680
398652490482081792,"""@ANCALERTS: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight."" Tuloy ang #closeupforeversummer",236327238,Eltoncf99,http://soundcloud.com/elton-john-ton-ton/fired-up-dj-skell,Fri Nov 08 03:25:34 +0000 2013,https://twitter.com/Eltoncf99/status/398652490482081792
398652490972790784,"So Much Pain, My Heart Can't Take It Anymore.. You Leave Me With A Aching Heart :(

#YolandaPH
#Pain&lt;/3",446722917,imMicaa24,,Fri Nov 08 03:25:35 +0000 2013,https://twitter.com/imMicaa24/status/398652490972790784
398652491576799233,Yan na! &lt;3 #BCWMHthefairytaleweddingoftheyear,450685957,RonRegino,https://www.facebook.com/ronregino,Fri Nov 08 03:25:35 +0000 2013,https://twitter.com/RonRegino/status/398652491576799233
398652492231086081,RT @ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,337557965,adnuSSG,http://www.facebook.com/groups/207277309299873?ap=1,Fri Nov 08 03:25:35 +0000 2013,https://twitter.com/adnuSSG/status/398652492231086081
398652494747676672,RT @PhilippineStar: Power is out now in Bacolod City as well as in some parts of Negros Occidental #YolandaPH | @BacolodSmiles,66991434,CookieCaliao,http://Instagram.com/cookiecaliao,Fri Nov 08 03:25:36 +0000 2013,https://twitter.com/CookieCaliao/status/398652494747676672
398652495477493762,#YolandaPH please please please have pity,1680795554,joanneonate,http://Ask.fm/joanneonate,Fri Nov 08 03:25:36 +0000 2013,https://twitter.com/joanneonate/status/398652495477493762
398652497369124864,“@ANCALERTS: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.” Please God. Please. :(,35190791,MikaaDelRosario,http://heyyitsmika.tumblr.com/,Fri Nov 08 03:25:36 +0000 2013,https://twitter.com/MikaaDelRosario/status/398652497369124864
398652498224758785,"RT @franktan: Pray 4 Philippine provinces &amp; cities hit by #Haiyan, including Cebu, 2nd largest city w/ 2.5 million population. Sister Cathy…",247151012,glenwoods,http://www.glenwoods.wordpress.com,Fri Nov 08 03:25:36 +0000 2013,https://twitter.com/glenwoods/status/398652498224758785
398652498610630657,RT @reimusika: The world's strongest typhoon this year VS. the world's most resilent people. #YolandaPH,60912810,japhet_fjord,,Fri Nov 08 03:25:36 +0000 2013,https://twitter.com/japhet_fjord/status/398652498610630657
398652499005292544,"@VECO_Cebu shuts off power as Metro Cebu now on unified blackout.#Cebu #YolandaPH

l via @cebugovph",464148957,BuenaManoBalita,http://facebook.com/buenamano,Fri Nov 08 03:25:37 +0000 2013,https://twitter.com/BuenaManoBalita/status/398652499005292544
398652502716846080,"“@ABSCBNNews: PHOTO: #YolandaPH Forecast track (@ANCALERTS) http://t.co/nrBZuqzd1o
PAGASA: By 2 p.m. Saturday, 'Yolanda' will be out of PAR”",298898294,teldeguia,http://facebook.com,Fri Nov 08 03:25:37 +0000 2013,https://twitter.com/teldeguia/status/398652502716846080
398652503023030272,@silliman_u turns some of its bldgs into evacuation centers as #YolandaPH strikes today @TheFreemanNews,621660510,raffyruff951,http://raffycabristante.blogspot.com,Fri Nov 08 03:25:37 +0000 2013,https://twitter.com/raffyruff951/status/398652503023030272
398652503341813760,"RT @ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.",1437334500,theskychic,http://www.theskychick.com,Fri Nov 08 03:25:38 +0000 2013,https://twitter.com/theskychic/status/398652503341813760
398652505128591360,"RT @EXOffical: To all EXO fans in the Philippines, please stay indoors and be safe. #PrayForThePhilippines #YolandaPH",1953648788,BaekYeolSG,,Fri Nov 08 03:25:38 +0000 2013,https://twitter.com/BaekYeolSG/status/398652505128591360
398652507758403584,RT @iDareYouS2: I Dare You to pray for those areas affected by #YolandaPH,599980655,MissterPogi,https://www.facebook.com/olga.mabale,Fri Nov 08 03:25:39 +0000 2013,https://twitter.com/MissterPogi/status/398652507758403584
398652510409220096,RT @ABSCBNNews: #YolandaPH will hit Panay between 12-1:00pm today http://t.co/xewhTT3nIi,40200050,kreeseuwufan,http://captainwufanph.net,Fri Nov 08 03:25:39 +0000 2013,https://twitter.com/kreeseuwufan/status/398652510409220096
398652510790901761,Dark sky but no rain and wind. Here in Dipolog City to cold..#YolandaPH,333221905,CrystalAntabo,,Fri Nov 08 03:25:39 +0000 2013,https://twitter.com/CrystalAntabo/status/398652510790901761
398652513382973440,"RT @rodzar_chem: how I wish, I am intelligent enough to invent any machine that could alter the path or make the typhoon haiyan vanish
#phi…",281493761,macdangz_10,http://instagram.com/julie29_lovesyou,Fri Nov 08 03:25:40 +0000 2013,https://twitter.com/macdangz_10/status/398652513382973440
398652514406367232,RT @ANCALERTS: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,51477684,HannLacaba,http://www.wattpad.com/user/DancingBomb,Fri Nov 08 03:25:40 +0000 2013,https://twitter.com/HannLacaba/status/398652514406367232
398652516050538496,"RT @AyalaCentrio: (1/2) Due to Monster Typhoon #YolandaPH, Julie Anne San Jose won't make it because of airline initiated cancelled flights.",40007034,jujaii,,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/jujaii/status/398652516050538496
398652516654542848,"Filipinos are stong people, resilient and full of hope. Let's come hand in hand in facing this new trial. #Philippines #keepsafe #YolandaPH",372702334,Ryan_SonOfIvan,http://www.facebook.com/Ryan.SIRyan11,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/Ryan_SonOfIvan/status/398652516654542848
398652516792930304,"Let's pray for the philippines󾍛
#typhoonyolanda #philgovernment",909639781,0826Mayjuarez,,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/0826Mayjuarez/status/398652516792930304
398652517925388289,"RT @rapplerdotcom: LIVE BLOG: Get updates on #Yolanda / #Haiyan, the strongest storm of the year http://t.co/YNED1mPING",90570782,ohiwasnevergone,http://instagram.com/ohiwasnevergone,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/ohiwasnevergone/status/398652517925388289
398652518609063936,RT @djstaana: Super Typhoon #YolandaPH (Haiyan) as seen from space. (via Living Earth App http://t.co/j4tJvSugP8) http://t.co/DW0bcCA8vi,1978582051,tonyostark,,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/tonyostark/status/398652518609063936
398652519724773376,come on #yolanda.. is that all you got?,826613732,hanathedrummer,,Fri Nov 08 03:25:41 +0000 2013,https://twitter.com/hanathedrummer/status/398652519724773376
398652521943556096,Hot Chocolate would be great 👌👍,474579774,fkdpendatun,http://faayrahkleanne.tumblr.com/,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/fkdpendatun/status/398652521943556096
398652522035834880,The worst is yet to come! #anxious,30397402,redhothanna,http://twitter.com/redhothanna,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/redhothanna/status/398652522035834880
398652522144882688,RT @rebelander: #Mandaue City readies heavy equipment for clearing operations as #YolandaPH leaves #Cebu.@sunstarcebu,34859885,life_of_ri,,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/life_of_ri/status/398652522144882688
398652522501394432,RT @0430alexu: YES PLEASE GO AWAY FROM KHUN RT “@ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.”,975250646,misterjunho,http://misterjunho.tumblr.com,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/misterjunho/status/398652522501394432
398652521545494531,#prayforthephilippines #typhoonyolanda pray pray pray http://t.co/qntGPJmpN8,46470796,nynka_s,,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/nynka_s/status/398652521545494531
398652523952619520,"I am who I am. 
I like what I like. 
I love who I love. 
I do what I want. 

Get off my back and deal with it. 

It's my life not yours.",368324735,EchoAlamar,http://instagram.com/echooorazzi,Fri Nov 08 03:25:42 +0000 2013,https://twitter.com/EchoAlamar/status/398652523952619520
398652525374488576,Strong drizzle! #typhoon #yolandaph has arrived. Bless us Lord,29620980,marsflorete3,,Fri Nov 08 03:25:43 +0000 2013,https://twitter.com/marsflorete3/status/398652525374488576
398652526485975041,RT @rapplerdotcom: Emergency numbers in photo attached. More in this link: http://t.co/k2FCWYiLB8 #YolandaPH http://t.co/qiRPLjCf5o,380274599,ishietantrums,https://www.facebook.com/swiitkoorn,Fri Nov 08 03:25:43 +0000 2013,https://twitter.com/ishietantrums/status/398652526485975041
398652526930587648,RT @ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,730031304,xtian2610,,Fri Nov 08 03:25:43 +0000 2013,https://twitter.com/xtian2610/status/398652526930587648
398652527354191872,Scary raw video of #Yolanda's wrath http://t.co/ndCN6cHPUA,156554214,Mystique705,http://mystique21.com,Fri Nov 08 03:25:43 +0000 2013,https://twitter.com/Mystique705/status/398652527354191872
398652529010962432,RT @pjgrande3: Super Typhoon #Yolanda is now the strongest cyclone of the year worldwide. #PrayForThePhilippines 😢 http://t.co/jVCVTzl4IO,190970416,lioDLRSR,http://about.me/emiliodr_05,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/lioDLRSR/status/398652529010962432
398652529581383680,Lord Please Keep Us Safe😓🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,232185577,mynameisgarry21,https://twitter.com/mynameisgarry11,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/mynameisgarry21/status/398652529581383680
398652529535635457,"RT @ANCALERTS: PAGASA: #YolandaPH now moving faster at 40kph, moving west northwest.",110428801,tenspider_wx,http://www.tenspider-weather.net,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/tenspider_wx/status/398652529535635457
398652530290204673,"RT @iamsuperbianca: Our God IS bigger and stronger than any storm. Spread info and hope, not panic. #YolandaPH #PrayForThePhilippines http:…",1851427394,FayePatooty,http://kfaye-rytale.tumblr.com,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/FayePatooty/status/398652530290204673
398652530659315712,RT @gloriettatweets: The #Philippines is a resilient nation. #Keepsafe everyone. #YolandaPH http://t.co/8RKxaFKaOl,1427198862,trisha_insha,http://youtube.com/cerish12,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/trisha_insha/status/398652530659315712
398652532286701569,RT @superstarmarian: #MarsHug #Philippines #KeepSafe,320536313,tweetniisang,http://instagram.com/reysabelles,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/tweetniisang/status/398652532286701569
398652532328628224,“@ANCALERTS: PHOTO:#YolandaPH Forecast track. By 2 p.m. tomorrow it will be out of PAR http://t.co/G01r9MAFxG” its a sign @cheskaerfemejia 🙌,100191044,_ynnanovales,,Fri Nov 08 03:25:44 +0000 2013,https://twitter.com/_ynnanovales/status/398652532328628224
398652532605476864,"RT @sunstarcebu: MT @cebugovph: As of 10:30 am, 1,892 families from 26 brgys in Argao town, #Cebu have been evacuated. #YolandaPH",38840429,ralphalo,,Fri Nov 08 03:25:45 +0000 2013,https://twitter.com/ralphalo/status/398652532605476864
398652532672573441,"""@ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.""",1189287368,andyfabon,,Fri Nov 08 03:25:45 +0000 2013,https://twitter.com/andyfabon/status/398652532672573441
398652533536591872,"Im so worried about my family there in so.leyte,,cause of #SuperTyphoon  #Yolandaph",589759743,NiceSheryl,http://www.facebook.com/melchorsheryl,Fri Nov 08 03:25:45 +0000 2013,https://twitter.com/NiceSheryl/status/398652533536591872
398652533444726784,"I'm at Storm's couch (bacoor, cavite, calabarzon) http://t.co/uI2jBC4ykO",130815573,patteeeyy,https://www.facebook.com/yellojello02,Fri Nov 08 03:25:45 +0000 2013,https://twitter.com/patteeeyy/status/398652533444726784
398652537181442049,"When you hear other parents talk about how good their child is, I wonder what my parents tell about me.",61486279,XhycaSandalo,http://xhyca.tumblr.com/,Fri Nov 08 03:25:46 +0000 2013,https://twitter.com/XhycaSandalo/status/398652537181442049
398652537806389248,#YolandaPH #Cebu The 82nd Marine Battalion (Reserve) has also reported readiness to deploy to any emergency situation | @luigiquisumbing,1200985478,cebugovph,http://www.cebu.gov.ph,Fri Nov 08 03:25:46 +0000 2013,https://twitter.com/cebugovph/status/398652537806389248
398652539144396800,Could you get drunk because the air is humid with brandy? Haha. They're making fruitcakes again. :) #christmasfeels,451301156,alechemlina05,,Fri Nov 08 03:25:46 +0000 2013,https://twitter.com/alechemlina05/status/398652539144396800
398652540209725440,RT @PTVph: PAGASA: #YolandaPH will pass in the southern part of Mindoro between 6pm-7pm.,62760117,POTsessions,https://www.facebook.com/POTSessions,Fri Nov 08 03:25:46 +0000 2013,https://twitter.com/POTsessions/status/398652540209725440
398652540415275008,RT @matthewlbickert: Say a prayer. This is nuts. #Haiyan  #PrayForThePhilippines  http://t.co/tRyvMASlba,48078174,ReadySetGrow,http://www.readysetgrowmarketing.com,Fri Nov 08 03:25:46 +0000 2013,https://twitter.com/ReadySetGrow/status/398652540415275008
398652541417684992,Good Morning! 💋,1664563902,Ciellababes,,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/Ciellababes/status/398652541417684992
398652542055247872,"RT @ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.",328324139,jacenhoran,http://www.facebook.com/SINGLE.JAM,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/jacenhoran/status/398652542055247872
398652542722142210,“@ANCALERTS: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.” So I guess AAPS is pushing through 😭😭,254518112,marguliesbetty,,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/marguliesbetty/status/398652542722142210
398652543078653952,23 ☺️,597330063,Aubrey_Jalata,,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/Aubrey_Jalata/status/398652543078653952
398652543242219520,Hope is the only thing stronger than fear. #PrayforPH #Yolanda #PrayForVisayas #PrayforthePHilippines,144468217,ryanferreroh,,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/ryanferreroh/status/398652543242219520
398652544538259457,"RT Our God IS bigger and stronger than any storm. Spread info and hope, not panic. #YolandaPH #PrayForThePhilippines http://t.co/sKg7WvNOBM",1917021498,iamyellowsummer,,Fri Nov 08 03:25:47 +0000 2013,https://twitter.com/iamyellowsummer/status/398652544538259457
398652545885011968,Nearby building's roof was peeled due to #Yolanda. http://t.co/V68leymYzD,36021820,pestimo,http://jethroestimo.com,Fri Nov 08 03:25:48 +0000 2013,https://twitter.com/pestimo/status/398652545885011968
398652547100995584,"Ship me with, 1D or 5SOS? Pleaseee. http://t.co/oVQgYKUZHW",1622894912,SwagItNouis,,Fri Nov 08 03:25:48 +0000 2013,https://twitter.com/SwagItNouis/status/398652547100995584
398652548220874752,"""@ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.""",38726734,vhardgicanal,,Fri Nov 08 03:25:48 +0000 2013,https://twitter.com/vhardgicanal/status/398652548220874752
398652547432734720,"RT @franktan: Pray 4 Philippine provinces &amp; cities hit by #Haiyan, including Cebu, 2nd largest city w/ 2.5 million population. Sister Cathy…",44773468,KurtSmithJr,,Fri Nov 08 03:25:48 +0000 2013,https://twitter.com/KurtSmithJr/status/398652547432734720
398652548875161601,RT @ANCALERTS: PHOTO: #YolandaPH will hit Panay between 12-1:00pm today http://t.co/ZvvxIqOSFn,186282830,quiziep8jazz101,,Fri Nov 08 03:25:48 +0000 2013,https://twitter.com/quiziep8jazz101/status/398652548875161601
398652554436816897,@matthewlbickert I hate not knowing what's going on. My little sister is over there and we can't contact her #Haiyan #PrayForThePhilippines,63509682,PlayPartyPin,http://www.playpartypin.com,Fri Nov 08 03:25:50 +0000 2013,https://twitter.com/PlayPartyPin/status/398652554436816897
398652555544117249,"RT @iamsuperbianca: Our God IS bigger and stronger than any storm. Spread info and hope, not panic. #YolandaPH #PrayForThePhilippines http:…",1037555580,CristinaSibayan,,Fri Nov 08 03:25:50 +0000 2013,https://twitter.com/CristinaSibayan/status/398652555544117249
398652558979256320,RT @teaaaajay: I'd rather have classes than see my fellow Filipino men suffer and die. #YolandaPH please stay out of our country.,271961340,d0nbrando,https://www.facebook.com/profile.php?id=1251166054,Fri Nov 08 03:25:51 +0000 2013,https://twitter.com/d0nbrando/status/398652558979256320
398652559201558528,RT @rebelander: #Mandaue City readies heavy equipment for clearing operations as #YolandaPH leaves #Cebu.@sunstarcebu,38840429,ralphalo,,Fri Nov 08 03:25:51 +0000 2013,https://twitter.com/ralphalo/status/398652559201558528
398652560870871041,@attysamina be safe sis!,429812043,rungoldfishrun,,Fri Nov 08 03:25:51 +0000 2013,https://twitter.com/rungoldfishrun/status/398652560870871041
398652561894297600,#PrayForThePhilippines #keepsafe suerte #philippines,51465041,camiloescribe,http://www.facebook.com/camlo.olarte,Fri Nov 08 03:25:52 +0000 2013,https://twitter.com/camiloescribe/status/398652561894297600
398652564683497472,its raining na #Yolanda,587278755,impaulamadla,,Fri Nov 08 03:25:52 +0000 2013,https://twitter.com/impaulamadla/status/398652564683497472
398652564851269632,RT @gmanews: TIP (Manila and QC campuses): Classes suspended starting 12:30PM. Work suspended at 5PM | via @stevefdailisan #WalangPasok,599988547,NJGorospe2,http://www.facebook.com/njgorospe1997,Fri Nov 08 03:25:52 +0000 2013,https://twitter.com/NJGorospe2/status/398652564851269632
398652566533206016,@RThendiyan #TeamWork,804484818,EspinachReggie,,Fri Nov 08 03:25:53 +0000 2013,https://twitter.com/EspinachReggie/status/398652566533206016
398652567690833920,RT @TheseDamnQuote: Super Typhoon #Yolanda is now the strongest cyclone of the year worldwide. #PrayForThePhilippines 😢 http://t.co/ZK0qPz3…,267282390,meenswp,http://www.facebook.com/meenmeen.swp,Fri Nov 08 03:25:53 +0000 2013,https://twitter.com/meenswp/status/398652567690833920
398652569179791360,"Typhoon #Haiyan's winds have gusted to 378 km/hr, according to the U.S. Navy. That's the equivalent of an F4 tornado. http://t.co/5xJak2vYzA",20207497,MohammadAliZ,http://rhetoricandstuff.wordpress.com,Fri Nov 08 03:25:53 +0000 2013,https://twitter.com/MohammadAliZ/status/398652569179791360
398652569137848320,RT @ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,403999037,jaypee_ganges,,Fri Nov 08 03:25:53 +0000 2013,https://twitter.com/jaypee_ganges/status/398652569137848320
398652569733435394,RT @macmalz: Tacloban City 7:05am #YolandaPH #SuperTyphoon bayanmo #Category5 #SignalNo4 http://t.co/k3ByWpbkEn,1473321325,WayneDBJr,http://about.me/WayneDBJr,Fri Nov 08 03:25:53 +0000 2013,https://twitter.com/WayneDBJr/status/398652569733435394
398652571285348352,"RT @Vpedrosa: Pedrosa ancestral home in Palo, Leyte #Philippines has been trashed by storm. V worried abt millions in less adequate shelters",1107970939,LeeWorldNews,,Fri Nov 08 03:25:54 +0000 2013,https://twitter.com/LeeWorldNews/status/398652571285348352
398652572682039296,"RT @ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.",180252609,_chiechai_,,Fri Nov 08 03:25:54 +0000 2013,https://twitter.com/_chiechai_/status/398652572682039296
398652573265448960,RT @wfaaweather: Super Typhoon #Haiyan MT @BrooksKHOU: Video of the storm surge in #Tacloban City in the Philippines. https://t.co/bV0g8Cr9…,18086309,lfkraus,,Fri Nov 08 03:25:54 +0000 2013,https://twitter.com/lfkraus/status/398652573265448960
398652574074564608,RT @dannyarao: Announcement from UPD Office of the Chancellor: Classes in UPD are suspended today (Nov 8) starting at 11:30 am. Please shar…,10781252,highreaching,http://sayingisbelieving.wordpress.com,Fri Nov 08 03:25:54 +0000 2013,https://twitter.com/highreaching/status/398652574074564608
398652574238527488,"RT @dost_pagasa: Hourly Update: #YolandaPH
(11AM November 8, 2013)

Typhoon “YOLANDA” has made fourth landfall over Bantayan Island, Cebu (…",305661430,jjaitulla,,Fri Nov 08 03:25:54 +0000 2013,https://twitter.com/jjaitulla/status/398652574238527488
398652574590447616,"RT @ANCALERTS: #YolandaPH (1 OF 2) Signal No 4: Southern Occidental Mindoro, Southern Oriental Mindoro, Romblon, Calamian Islands, Masbate.",74934243,twigiatch,,Fri Nov 08 03:25:55 +0000 2013,https://twitter.com/twigiatch/status/398652574590447616
398652575358017536,@KimBimbs SECRET ;) Haha.,299193934,mhadssalvacion,http://m.facebook.com/madycelsalvacion?refid=7,Fri Nov 08 03:25:55 +0000 2013,https://twitter.com/mhadssalvacion/status/398652575358017536
398652575534178305,RT @ANCALERTS: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight.,289268141,katetipgos,,Fri Nov 08 03:25:55 +0000 2013,https://twitter.com/katetipgos/status/398652575534178305
398652576175910913,RT @macmalz: TACLOBAN CITY vid 6 7:30am #YolandaPH #SuperTyphoon bayanmo #SignalNo4 #category5  #Philippines http://t.co/GywBEzIRwH,1473321325,WayneDBJr,http://about.me/WayneDBJr,Fri Nov 08 03:25:55 +0000 2013,https://twitter.com/WayneDBJr/status/398652576175910913
398652576704757760,RT @cebugovph: #YolandaPH Estimated number of evacuees in #Cebu Provincial Capitol - 500 individuals,291349358,slvrfnx,,Fri Nov 08 03:25:55 +0000 2013,https://twitter.com/slvrfnx/status/398652576704757760
398652578923159552,"Ugh someone is making me smile amidst this friggin storm. Hahahhaha kafunny :""&gt; http://t.co/Utif7mzeh4",47072766,lookslikemayet,http://headsetsoverwrenches.tumblr.com,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/lookslikemayet/status/398652578923159552
398652579476807680,"RT @iamsuperbianca: Our God IS bigger and stronger than any storm. Spread info and hope, not panic. #YolandaPH #PrayForThePhilippines http:…",1549694671,ineberries,http://www.snippetsofimagery.com,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/ineberries/status/398652579476807680
398652579401715712,"RT @TornadoTitans: Seriously, would never in a million years sit in front of a storm like #Haiyan for any video whatsoever. Just not worth …",110428801,tenspider_wx,http://www.tenspider-weather.net,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/tenspider_wx/status/398652579401715712
398652580001116161,RT @ANCALERTS: PAGASA: #YolandaPH will exit PAR by 1-2pm Saturday.,372715160,_seraaa,http://stereotype-girly.tumblr.com/,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/_seraaa/status/398652580001116161
398652580244373505,@bea_chance omg thankyou! Hahahaha :),421673007,ClariceSanga,,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/ClariceSanga/status/398652580244373505
398652580869701632,"RT @knpak: Super Typhoon #Haiyan, one of the most intense #typhoons ever, hits #Philippines",44773468,KurtSmithJr,,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/KurtSmithJr/status/398652580869701632
398652581141946368,RT @MarcNelson_: #yolandaph hitting Cebu. Stay indoors and look out for flying glass people! Stay safe and help each other get through this.,62760117,POTsessions,https://www.facebook.com/POTSessions,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/POTsessions/status/398652581141946368
398652582760960001,"""@ABSCBNNews: PAGASA: #YolandaPH will exit PH landmass around 8-10pm tonight."" Keep praying..#PrayForThePhilippines",146006597,akosicriselda,http://www.facebook.com/adlesircscrafts,Fri Nov 08 03:25:56 +0000 2013,https://twitter.com/akosicriselda/status/398652582760960001
398652583050346497,RT @ABSCBNNews: RT @JayDayupay: GenSan Airport serves as evacuation site for planes http://t.co/hYSV5nkcMF #YolandaPH,399972753,ChimPossible,,Fri Nov 08 03:25:57 +0000 2013,https://twitter.com/ChimPossible/status/398652583050346497
